Platform ID No.,Platform,Prg No.,Pass dur. (s),Msg Date,Sat.,Alarm,Format name,Loc. date,Longitude,Latitude,Altitude,Heading,Speed,Loc. quality,Frequency,Long. 1,Lat. sol. 1,Long. 2,Lat. sol. 2,Loc. idx,Nopc,Comp.,Msg,> - 120 DB,Best level,Delta freq.,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,SENSOR 01,SENSOR 02,SENSOR 03,SENSOR 04,SENSOR 05,SENSOR 06,SENSOR 07
34406,,6298,242,26-08-2017 06:40:33,NP,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 06:38:53,27.64156,44.60364,0.046,,,A,401663968.89,27.64156,44.60364,27.64156,44.60364,8,3,1,3,0,-127,663968.9,456,2953,70,92,1256,03,0A,3A,32,99,25,86
34407,,6298,304,26-08-2017 06:41:17,NP,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 06:38:27,27.64338,44.60201,0.060,,,3,401663950.68,27.64338,44.60201,27.64338,44.60201,58,3,1,5,0,-121,663950.7,240,854,67,84,615,02,C4,0E,C8,88,D8,1F
34407,,6298,420,26-08-2017 07:34:20,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:37:48,27.6495,44.6073,0.051,,,3,401663981.69,27.6495,44.6073,27.6495,44.6073,56,3,1,8,0,-122,663981.7,195,268,141,60,210,43,0A,3B,12,34,19,51
34407,,6298,420,26-08-2017 07:35:20,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:37:48,27.6495,44.6073,0.051,,,3,401663981.69,27.6495,44.6073,27.6495,44.6073,56,3,1,8,0,-122,663981.7,195,268,141,60,210,00,01,FE,FF,CF,89,FC
34406,,6298,360,26-08-2017 07:35:38,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:38:16,27.64729,44.6046,0.056,,,3,401664004.38,27.64729,44.6046,27.64729,44.6046,66,3,1,6,0,-126,664004.4,159,320,79,61,286,02,C2,12,D2,9A,36,30
34407,,6298,420,26-08-2017 07:36:16,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:37:48,27.6495,44.6073,0.051,,,3,401663981.69,27.6495,44.6073,27.6495,44.6073,56,3,1,8,0,-122,663981.7,195,268,141,60,210,01,4C,42,0F,B4,E1,8C
34406,,6298,360,26-08-2017 07:36:34,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:38:16,27.64729,44.6046,0.056,,,3,401664004.38,27.64729,44.6046,27.64729,44.6046,66,3,1,6,0,-126,664004.4,159,320,79,61,286,03,0A,3B,32,BE,28,88
34407,,6298,420,26-08-2017 07:37:20,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:37:48,27.6495,44.6073,0.051,,,3,401663981.69,27.6495,44.6073,27.6495,44.6073,56,3,1,8,0,-122,663981.7,195,268,141,60,210,02,C6,13,D7,88,1B,10
34406,,6298,360,26-08-2017 07:37:38,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:38:16,27.64729,44.6046,0.056,,,3,401664004.38,27.64729,44.6046,27.64729,44.6046,66,3,1,6,0,-126,664004.4,159,320,79,61,286,00,01,B8,B9,CC,27,77
34407,,6298,420,26-08-2017 07:38:16,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:37:48,27.6495,44.6073,0.051,,,3,401663981.69,27.6495,44.6073,27.6495,44.6073,56,3,1,8,0,-122,663981.7,195,268,141,60,210,03,0A,3B,32,D6,C6,DF
34406,,6298,360,26-08-2017 07:38:34,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:38:16,27.64729,44.6046,0.056,,,3,401664004.38,27.64729,44.6046,27.64729,44.6046,66,3,1,6,0,-126,664004.4,159,320,79,61,286,01,4C,4E,03,B7,9C,30
34407,,6298,420,26-08-2017 07:39:20,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:37:48,27.6495,44.6073,0.051,,,3,401663981.69,27.6495,44.6073,27.6495,44.6073,56,3,1,8,0,-122,663981.7,195,268,141,60,210,00,01,04,05,A0,C9,AA
34406,,6298,360,26-08-2017 07:39:38,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:38:16,27.64729,44.6046,0.056,,,3,401664004.38,27.64729,44.6046,27.64729,44.6046,66,3,1,6,0,-126,664004.4,159,320,79,61,286,02,C2,14,D4,CA,8F,EC
34407,,6298,420,26-08-2017 07:40:18,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:37:48,27.6495,44.6073,0.051,,,3,401663981.69,27.6495,44.6073,27.6495,44.6073,56,3,1,8,0,-122,663981.7,195,268,141,60,210,01,4C,C6,0B,A3,9F,DD
34407,,6298,420,26-08-2017 07:41:20,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:37:48,27.6495,44.6073,0.051,,,3,401663981.69,27.6495,44.6073,27.6495,44.6073,56,3,1,8,0,-122,663981.7,195,268,141,60,210,02,C6,15,D1,B2,79,4E
34406,,6298,360,26-08-2017 07:41:38,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:38:16,27.64729,44.6046,0.056,,,3,401664004.38,27.64729,44.6046,27.64729,44.6046,66,3,1,6,0,-126,664004.4,159,320,79,61,286,00,01,B8,B9,A8,64,F0
34407,,6298,423,26-08-2017 07:52:18,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:55:31,27.64843,44.60758,0.046,,,2,401663982.16,27.64843,44.60758,27.64843,44.60758,56,3,1,6,2,-115,663982.2,329,3267,33,98,639,01,4C,52,1F,89,53,EB
34406,,6298,422,26-08-2017 07:52:37,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:53:07,27.64892,44.60571,0.054,,,2,401664007.38,27.64892,44.60571,27.64892,44.60571,56,3,1,5,0,-121,664007.4,418,4213,41,104,721,03,0A,3B,32,A4,BA,D5
34406,,6298,422,26-08-2017 07:53:39,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:53:07,27.64892,44.60571,0.054,,,2,401664007.38,27.64892,44.60571,27.64892,44.60571,56,3,1,5,0,-121,664007.4,418,4213,41,104,721,00,01,B8,B9,AC,B1,42
34407,,6298,423,26-08-2017 07:54:15,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:55:31,27.64843,44.60758,0.046,,,2,401663982.16,27.64843,44.60758,27.64843,44.60758,56,3,1,6,2,-115,663982.2,329,3267,33,98,639,03,0A,3B,32,B3,03,97
34407,,6298,423,26-08-2017 07:55:21,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:55:31,27.64843,44.60758,0.046,,,2,401663982.16,27.64843,44.60758,27.64843,44.60758,56,3,1,6,2,-115,663982.2,329,3267,33,98,639,00,01,6A,6B,D6,B2,95
34407,,6298,423,26-08-2017 07:56:21,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:55:31,27.64843,44.60758,0.046,,,2,401663982.16,27.64843,44.60758,27.64843,44.60758,56,3,1,6,2,-115,663982.2,329,3267,33,98,639,01,4C,56,1B,9C,58,8A
34407,,6298,423,26-08-2017 07:57:19,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:55:31,27.64843,44.60758,0.046,,,2,401663982.16,27.64843,44.60758,27.64843,44.60758,56,3,1,6,2,-115,663982.2,329,3267,33,98,639,02,C7,19,DC,80,10,77
34406,,6298,422,26-08-2017 07:57:37,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:53:07,27.64892,44.60571,0.054,,,2,401664007.38,27.64892,44.60571,27.64892,44.60571,56,3,1,5,0,-121,664007.4,418,4213,41,104,721,00,41,38,A9,92,BC,14
34406,,6298,422,26-08-2017 07:58:39,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:53:07,27.64892,44.60571,0.054,,,2,401664007.38,27.64892,44.60571,27.64892,44.60571,56,3,1,5,0,-121,664007.4,418,4213,41,104,721,01,4C,62,2F,0F,21,7D
34407,,6298,423,26-08-2017 07:59:21,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:55:31,27.64843,44.60758,0.046,,,2,401663982.16,27.64843,44.60758,27.64843,44.60758,56,3,1,6,2,-115,663982.2,329,3267,33,98,639,00,01,82,83,D7,1D,78
34406,,6298,422,26-08-2017 07:59:39,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 07:53:07,27.64892,44.60571,0.054,,,2,401664007.38,27.64892,44.60571,27.64892,44.60571,56,3,1,5,0,-121,664007.4,418,4213,41,104,721,02,C4,18,DE,F3,73,69
34407,,6298,547,26-08-2017 08:06:15,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:09:20,27.64204,44.60837,0.046,,,3,401663977.87,27.64204,44.60837,27.64204,44.60837,56,2,1,8,0,-121,663977.9,198,412,95,99,195,03,0A,3C,35,E9,71,9A
34407,,6298,547,26-08-2017 08:07:21,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:09:20,27.64204,44.60837,0.046,,,3,401663977.87,27.64204,44.60837,27.64204,44.60837,56,2,1,8,0,-121,663977.9,198,412,95,99,195,00,01,BC,BD,B1,91,4B
34406,,6298,361,26-08-2017 08:07:39,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:10:28,27.64004,44.60819,0.046,,,3,401664005.19,27.64004,44.60819,27.64004,44.60819,56,2,1,6,0,-125,664005.2,154,220,107,118,224,02,C4,19,DF,AC,20,EB
34407,,6298,547,26-08-2017 08:08:21,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:09:20,27.64204,44.60837,0.046,,,3,401663977.87,27.64204,44.60837,27.64204,44.60837,56,2,1,8,0,-121,663977.9,198,412,95,99,195,01,4C,62,2F,A6,39,AB
34406,,6298,361,26-08-2017 08:08:39,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:10:28,27.64004,44.60819,0.046,,,3,401664005.19,27.64004,44.60819,27.64004,44.60819,56,2,1,6,0,-125,664005.2,154,220,107,118,224,03,0A,3C,35,8E,A5,E5
34407,,6298,547,26-08-2017 08:09:19,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:09:20,27.64204,44.60837,0.046,,,3,401663977.87,27.64204,44.60837,27.64204,44.60837,56,2,1,8,0,-121,663977.9,198,412,95,99,195,02,C8,1A,D0,A5,3E,19
34406,,6298,361,26-08-2017 08:09:37,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:10:28,27.64004,44.60819,0.046,,,3,401664005.19,27.64004,44.60819,27.64004,44.60819,56,2,1,6,0,-125,664005.2,154,220,107,118,224,00,01,B8,B9,A1,C8,8E
34407,,6298,547,26-08-2017 08:10:21,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:09:20,27.64204,44.60837,0.046,,,3,401663977.87,27.64204,44.60837,27.64204,44.60837,56,2,1,8,0,-121,663977.9,198,412,95,99,195,03,0A,3C,35,A0,0C,85
34406,,6298,361,26-08-2017 08:10:39,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:10:28,27.64004,44.60819,0.046,,,3,401664005.19,27.64004,44.60819,27.64004,44.60819,56,2,1,6,0,-125,664005.2,154,220,107,118,224,01,4C,6E,23,95,19,B1
34407,,6298,547,26-08-2017 08:11:21,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:09:20,27.64204,44.60837,0.046,,,3,401663977.87,27.64204,44.60837,27.64204,44.60837,56,2,1,8,0,-121,663977.9,198,412,95,99,195,00,01,D3,D2,8B,02,9B
34407,,6298,547,26-08-2017 08:12:17,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:09:20,27.64204,44.60837,0.046,,,3,401663977.87,27.64204,44.60837,27.64204,44.60837,56,2,1,8,0,-121,663977.9,198,412,95,99,195,01,4C,66,2B,FE,52,C7
34406,,6298,361,26-08-2017 08:12:36,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:10:28,27.64004,44.60819,0.046,,,3,401664005.19,27.64004,44.60819,27.64004,44.60819,56,2,1,6,0,-125,664005.2,154,220,107,118,224,03,0A,3C,35,AD,6C,B2
34406,,6298,361,26-08-2017 08:13:40,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:10:28,27.64004,44.60819,0.046,,,3,401664005.19,27.64004,44.60819,27.64004,44.60819,56,2,1,6,0,-125,664005.2,154,220,107,118,224,00,01,B8,B9,B7,E2,99
34407,,6298,547,26-08-2017 08:15:22,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 08:09:20,27.64204,44.60837,0.046,,,3,401663977.87,27.64204,44.60837,27.64204,44.60837,56,2,1,8,0,-121,663977.9,198,412,95,99,195,00,01,D9,D8,CC,EC,CB
34407,,6298,120,26-08-2017 09:32:25,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:33:54,27.6218,44.61843,0.044,,,A,401663937.13,27.6218,44.61843,27.6218,44.61843,8,3,1,3,0,-120,663937.1,2924,23181,368,102,3157,01,4C,B6,FB,EA,C2,C9
34406,,6298,180,26-08-2017 09:32:43,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:34:12,27.63976,44.61426,0.043,,,0,401663980.38,27.63976,44.61426,27.63976,44.61426,58,3,1,4,0,-124,663980.4,2294,14622,359,88,1558,03,0A,3D,34,84,07,8E
34407,,6298,120,26-08-2017 09:33:23,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:33:54,27.6218,44.61843,0.044,,,A,401663937.13,27.6218,44.61843,27.6218,44.61843,8,3,1,3,0,-120,663937.1,2924,23181,368,102,3157,02,C9,24,EF,CB,79,40
34406,,6298,180,26-08-2017 09:33:41,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:34:12,27.63976,44.61426,0.043,,,0,401663980.38,27.63976,44.61426,27.63976,44.61426,58,3,1,4,0,-124,663980.4,2294,14622,359,88,1558,00,01,B8,B9,1C,8F,19
34407,,6298,120,26-08-2017 09:34:25,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:33:54,27.6218,44.61843,0.044,,,A,401663937.13,27.6218,44.61843,27.6218,44.61843,8,3,1,3,0,-120,663937.1,2924,23181,368,102,3157,03,0A,3D,34,EA,7A,0B
34406,,6298,180,26-08-2017 09:34:43,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:34:12,27.63976,44.61426,0.043,,,0,401663980.38,27.63976,44.61426,27.63976,44.61426,58,3,1,4,0,-124,663980.4,2294,14622,359,88,1558,01,4C,C2,8F,AB,EA,8C
34407,,6298,0,26-08-2017 09:35:25,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:35:25,27.67108,44.62401,0.042,,,B,401663948.51,27.67108,44.62401,27.67108,44.62401,6,3,1,1,0,-126,663948.5,2723,12299,603,95,3659,00,01,08,09,9A,91,D1
34406,,6298,180,26-08-2017 09:35:43,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:34:12,27.63976,44.61426,0.043,,,0,401663980.38,27.63976,44.61426,27.63976,44.61426,58,3,1,4,0,-124,663980.4,2294,14622,359,88,1558,12,C6,24,E0,97,DD,15
34406,,6298,414,26-08-2017 09:47:44,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:50:51,27.63726,44.61325,0.043,,,3,401663974.61,27.63726,44.61325,27.63726,44.61325,56,3,1,6,1,-119,663974.6,164,279,96,65,262,02,C6,24,E0,BB,5F,4A
34406,,6298,414,26-08-2017 09:48:40,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:50:51,27.63726,44.61325,0.043,,,3,401663974.61,27.63726,44.61325,27.63726,44.61325,56,3,1,6,1,-119,663974.6,164,279,96,65,262,03,0A,3D,34,84,D2,4D
34406,,6298,414,26-08-2017 09:49:44,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:50:51,27.63726,44.61325,0.043,,,3,401663974.61,27.63726,44.61325,27.63726,44.61325,56,3,1,6,1,-119,663974.6,164,279,96,65,262,00,01,BE,BF,8B,85,20
34407,,6298,304,26-08-2017 09:50:22,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:53:08,27.63127,44.60511,0.045,,,3,401663929.07,27.63127,44.60511,27.63127,44.60511,56,3,1,4,1,-117,663929.1,206,287,147,140,337,03,0A,3D,34,13,0D,9F
34406,,6298,414,26-08-2017 09:50:40,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:50:51,27.63726,44.61325,0.043,,,3,401663974.61,27.63726,44.61325,27.63726,44.61325,56,3,1,6,1,-119,663974.6,164,279,96,65,262,01,4C,D2,9F,D7,6D,57
34407,,6298,304,26-08-2017 09:52:24,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:53:08,27.63127,44.60511,0.045,,,3,401663929.07,27.63127,44.60511,27.63127,44.60511,56,3,1,4,1,-117,663929.1,206,287,147,140,337,01,4C,CA,87,C9,EE,5E
34406,,6298,414,26-08-2017 09:53:44,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:50:51,27.63726,44.61325,0.043,,,3,401663974.61,27.63726,44.61325,27.63726,44.61325,56,3,1,6,1,-119,663974.6,164,279,96,65,262,00,01,BE,BF,9A,48,63
34407,,6298,304,26-08-2017 09:54:20,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:53:08,27.63127,44.60511,0.045,,,3,401663929.07,27.63127,44.60511,27.63127,44.60511,56,3,1,4,1,-117,663929.1,206,287,147,140,337,03,0A,3D,34,E6,CD,5B
34406,,6298,414,26-08-2017 09:54:38,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:50:51,27.63726,44.61325,0.043,,,3,401663974.61,27.63726,44.61325,27.63726,44.61325,56,3,1,6,1,-119,663974.6,164,279,96,65,262,01,4C,D6,9B,AF,C6,1B
34407,,6298,304,26-08-2017 09:55:26,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 09:53:08,27.63127,44.60511,0.045,,,3,401663929.07,27.63127,44.60511,27.63127,44.60511,56,3,1,4,1,-117,663929.1,206,287,147,140,337,00,01,11,10,BA,E6,D6
34407,,6298,304,26-08-2017 10:24:24,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 10:25:23,27.6432,44.61046,0.045,,,A,401663927.42,27.6432,44.61046,27.6432,44.61046,8,3,1,3,0,-126,663927.4,172,344,86,131,384,01,4C,EA,A7,E2,72,0A
34406,,6298,420,26-08-2017 10:25:46,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 10:26:13,27.63576,44.60824,0.045,,,1,401663969.69,27.63576,44.60824,27.63576,44.60824,58,3,1,4,0,-126,663969.7,1081,4493,260,56,527,00,01,BE,FF,BC,4F,B1
34407,,6298,304,26-08-2017 10:26:24,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 10:25:23,27.6432,44.61046,0.045,,,A,401663927.42,27.6432,44.61046,27.6432,44.61046,8,3,1,3,0,-126,663927.4,172,344,86,131,384,03,0A,3E,37,88,43,E9
34406,,6298,420,26-08-2017 10:26:42,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 10:26:13,27.63576,44.60824,0.045,,,1,401663969.69,27.63576,44.60824,27.63576,44.60824,58,3,1,4,0,-126,663969.7,1081,4493,260,56,527,01,4C,F6,BB,C4,08,36
34407,,6298,304,26-08-2017 10:29:28,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 10:25:23,27.6432,44.61046,0.045,,,A,401663927.42,27.6432,44.61046,27.6432,44.61046,8,3,1,3,0,-126,663927.4,172,344,86,131,384,02,CA,27,,,,
34406,,6298,420,26-08-2017 10:31:46,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 10:26:13,27.63576,44.60824,0.045,,,1,401663969.69,27.63576,44.60824,27.63576,44.60824,58,3,1,4,0,-126,663969.7,1081,4493,260,56,527,02,C6,29,ED,EC,B4,1C
34406,,6298,420,26-08-2017 10:32:46,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 10:26:13,27.63576,44.60824,0.045,,,1,401663969.69,27.63576,44.60824,27.63576,44.60824,58,3,1,4,0,-126,663969.7,1081,4493,260,56,527,03,0A,3E,37,B7,48,8F
34407,,6298,478,26-08-2017 11:07:18,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:46,27.62448,44.61265,0.044,,,0,401663924.71,27.62448,44.61265,27.62448,44.61265,48,3,1,8,7,-108,663924.7,3506,134214,91,101,1637,00,CA,2C,E4,E0,0E,41
34418,,6298,358,26-08-2017 11:08:38,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:14:08,27.6516,44.60498,0.067,,,A,401663923.19,27.6516,44.60498,27.6516,44.60498,8,3,1,3,2,-111,663923.2,1200,69168,20,101,3383,02,49,6C,E7,6C,11,95
34407,,6298,478,26-08-2017 11:09:18,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:46,27.62448,44.61265,0.044,,,0,401663924.71,27.62448,44.61265,27.62448,44.61265,48,3,1,8,7,-108,663924.7,3506,134214,91,101,1637,00,01,28,29,B7,6B,DF
34406,,6298,482,26-08-2017 11:09:46,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:30,27.63151,44.6116,0.044,,,1,401663969.08,27.63151,44.6116,27.63151,44.6116,58,3,1,6,4,-112,663969.1,735,23885,22,100,1942,00,01,1D,1C,72,FF,45
34407,,6298,478,26-08-2017 11:10:18,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:46,27.62448,44.61265,0.044,,,0,401663924.71,27.62448,44.61265,27.62448,44.61265,48,3,1,8,7,-108,663924.7,3506,134214,91,101,1637,01,4D,17,5B,96,EE,8F
34406,,6298,482,26-08-2017 11:10:48,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:30,27.63151,44.6116,0.044,,,1,401663969.08,27.63151,44.6116,27.63151,44.6116,58,3,1,6,4,-112,663969.1,735,23885,22,100,1942,0F,4D,22,6E,AE,55,24
34407,,6298,478,26-08-2017 11:11:14,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:46,27.62448,44.61265,0.044,,,0,401663924.71,27.62448,44.61265,27.62448,44.61265,48,3,1,8,7,-108,663924.7,3506,134214,91,101,1637,02,CC,2C,E2,9E,3A,8F
34403,,6298,362,26-08-2017 11:11:27,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:48,27.62161,44.61107,0.044,,,1,401663486.55,27.62161,44.61107,27.62161,44.61107,58,3,1,4,3,-113,663486.6,1008,46156,22,101,2836,02,C9,2D,E6,BC,68,E1
34406,,6298,482,26-08-2017 11:11:48,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:30,27.63151,44.6116,0.044,,,1,401663969.08,27.63151,44.6116,27.63151,44.6116,58,3,1,6,4,-112,663969.1,735,23885,22,100,1942,02,C8,2C,E6,E0,7A,6F
34407,,6298,478,26-08-2017 11:12:18,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:46,27.62448,44.61265,0.044,,,0,401663924.71,27.62448,44.61265,27.62448,44.61265,48,3,1,8,7,-108,663924.7,3506,134214,91,101,1637,03,0A,3F,36,BE,A7,B8
34403,,6298,362,26-08-2017 11:12:29,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:48,27.62161,44.61107,0.044,,,1,401663486.55,27.62161,44.61107,27.62161,44.61107,58,3,1,4,3,-113,663486.6,1008,46156,22,101,2836,01,09,6E,64,A6,9C,B9
34406,,6298,482,26-08-2017 11:12:44,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:30,27.63151,44.6116,0.044,,,1,401663969.08,27.63151,44.6116,27.63151,44.6116,58,3,1,6,4,-112,663969.1,735,23885,22,100,1942,03,0A,3F,36,95,FE,EA
34407,,6298,478,26-08-2017 11:13:14,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:46,27.62448,44.61265,0.044,,,0,401663924.71,27.62448,44.61265,27.62448,44.61265,48,3,1,8,7,-108,663924.7,3506,134214,91,101,1637,00,01,28,29,FA,07,AE
34418,,6298,358,26-08-2017 11:13:42,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:14:08,27.6516,44.60498,0.067,,,A,401663923.19,27.6516,44.60498,27.6516,44.60498,8,3,1,3,2,-111,663923.2,1200,69168,20,101,3383,03,0A,3F,36,94,2F,D2
34407,,6298,478,26-08-2017 11:14:18,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:46,27.62448,44.61265,0.044,,,0,401663924.71,27.62448,44.61265,27.62448,44.61265,48,3,1,8,7,-108,663924.7,3506,134214,91,101,1637,01,4D,1B,57,80,1E,7C
34403,,6298,362,26-08-2017 11:14:29,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:48,27.62161,44.61107,0.044,,,1,401663486.55,27.62161,44.61107,27.62161,44.61107,58,3,1,4,3,-113,663486.6,1008,46156,22,101,2836,01,47,54,12,AF,43,6A
34418,,6298,358,26-08-2017 11:14:36,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:14:08,27.6516,44.60498,0.067,,,A,401663923.19,27.6516,44.60498,27.6516,44.60498,8,3,1,3,2,-111,663923.2,1200,69168,20,101,3383,00,01,65,64,8E,5B,E1
34406,,6298,482,26-08-2017 11:14:44,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:30,27.63151,44.6116,0.044,,,1,401663969.08,27.63151,44.6116,27.63151,44.6116,58,3,1,6,4,-112,663969.1,735,23885,22,100,1942,01,4D,27,6A,DC,4A,11
34407,,6298,478,26-08-2017 11:15:16,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:46,27.62448,44.61265,0.044,,,0,401663924.71,27.62448,44.61265,27.62448,44.61265,48,3,1,8,7,-108,663924.7,3506,134214,91,101,1637,02,CC,2C,E2,C0,80,95
34403,,6298,362,26-08-2017 11:17:29,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:48,27.62161,44.61107,0.044,,,1,401663486.55,27.62161,44.61107,27.62161,44.61107,58,3,1,4,3,-113,663486.6,1008,46156,22,101,2836,00,21,67,66,F0,F5,F1
34406,,6298,482,26-08-2017 11:17:48,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,26-08-2017 11:12:30,27.63151,44.6116,0.044,,,1,401663969.08,27.63151,44.6116,27.63151,44.6116,58,3,1,6,4,-112,663969.1,735,23885,22,100,1942,00,01,65,64,A1,0E,D0
