Platform ID No.,Platform,Prg No.,Pass dur. (s),Msg Date,Sat.,Alarm,Format name,Loc. date,Longitude,Latitude,Altitude,Heading,Speed,Loc. quality,Frequency,Long. 1,Lat. sol. 1,Long. 2,Lat. sol. 2,Loc. idx,Nopc,Comp.,Msg,> - 120 DB,Best level,Delta freq.,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,SENSOR 01,SENSOR 02,SENSOR 03,SENSOR 04,SENSOR 05,SENSOR 06,SENSOR 07
34400,,6298,478,05-08-2017 10:32:49,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:35:03,22.36921,44.69443,0.140,,,2,401663672.81,22.36921,44.69443,22.36921,44.69443,58,3,1,6,0,-124,663672.8,324,523,200,128,308,00,01,C5,C4,B5,43,5A
34407,,6298,0,05-08-2017 10:32:50,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:32:49,22.31346,44.70936,0.507,,,B,401663918.35,22.31346,44.70936,22.31346,44.70936,6,3,1,1,0,-132,663918.4,4736,6001,3736,77,5207,00,01,93,92,0B,9B,89
34418,,6298,184,05-08-2017 10:32:52,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:34:33,22.35636,44.6925,0.242,,,A,401663942.02,22.35636,44.6925,22.35636,44.6925,6,3,1,3,0,-127,663942,912,3755,221,70,1077,00,01,57,56,D5,D4,3C
34403,,6298,600,05-08-2017 10:33:06,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:32:54,22.38629,44.68311,0.117,,,1,401663516.61,22.38629,44.68311,22.38629,44.68311,46,3,1,6,0,-127,663516.6,1390,1895,1018,67,278,00,01,54,55,59,10,BD
34406,,6298,0,05-08-2017 10:33:07,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:33:07,22.38059,44.72095,0.213,,,B,401663984.27,22.38059,44.72095,22.38059,44.72095,6,3,1,1,0,-130,663984.3,2271,3831,1345,88,4473,00,01,71,70,C2,41,93
34400,,6298,478,05-08-2017 10:34:45,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:35:03,22.36921,44.69443,0.140,,,2,401663672.81,22.36921,44.69443,22.36921,44.69443,58,3,1,6,0,-124,663672.8,324,523,200,128,308,02,CC,29,E7,F3,FE,B4
34418,,6298,184,05-08-2017 10:34:52,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:34:33,22.35636,44.6925,0.242,,,A,401663942.02,22.35636,44.6925,22.35636,44.6925,6,3,1,3,0,-127,663942,912,3755,221,70,1077,02,CA,29,E1,F8,27,AE
34400,,6298,478,05-08-2017 10:35:51,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:35:03,22.36921,44.69443,0.140,,,2,401663672.81,22.36921,44.69443,22.36921,44.69443,58,3,1,6,0,-124,663672.8,324,523,200,128,308,03,07,C3,47,E5,08,B4
34418,,6298,184,05-08-2017 10:35:56,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:34:33,22.35636,44.6925,0.242,,,A,401663942.02,22.35636,44.6925,22.35636,44.6925,6,3,1,3,0,-127,663942,912,3755,221,70,1077,03,07,3E,3A,53,A5,71
34403,,6298,600,05-08-2017 10:36:10,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:32:54,22.38629,44.68311,0.117,,,1,401663516.61,22.38629,44.68311,22.38629,44.68311,46,3,1,6,0,-127,663516.6,1390,1895,1018,67,278,03,06,6E,6B,99,AA,35
34400,,6298,478,05-08-2017 10:36:51,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:35:03,22.36921,44.69443,0.140,,,2,401663672.81,22.36921,44.69443,22.36921,44.69443,58,3,1,6,0,-124,663672.8,324,523,200,128,308,00,01,F1,F0,8F,A8,A9
34403,,6298,600,05-08-2017 10:38:12,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:32:54,22.38629,44.68311,0.117,,,1,401663516.61,22.38629,44.68311,22.38629,44.68311,46,3,1,6,0,-127,663516.6,1390,1895,1018,67,278,01,2B,93,B9,8D,45,4D
34400,,6298,478,05-08-2017 10:39:51,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:35:03,22.36921,44.69443,0.140,,,2,401663672.81,22.36921,44.69443,22.36921,44.69443,58,3,1,6,0,-124,663672.8,324,523,200,128,308,03,07,43,47,A1,E7,1A
34403,,6298,600,05-08-2017 10:40:12,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:32:54,22.38629,44.68311,0.117,,,1,401663516.61,22.38629,44.68311,22.38629,44.68311,46,3,1,6,0,-127,663516.6,1390,1895,1018,67,278,03,06,6E,6B,F6,1D,15
34400,,6298,478,05-08-2017 10:40:47,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:35:03,22.36921,44.69443,0.140,,,2,401663672.81,22.36921,44.69443,22.36921,44.69443,58,3,1,6,0,-124,663672.8,324,523,200,128,308,00,01,14,15,CD,1E,2D
34418,,6298,484,05-08-2017 10:56:53,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:56:52,22.37568,44.68856,0.172,,,3,401663929.84,22.37568,44.68856,22.37568,44.68856,66,3,1,4,0,-129,663929.8,221,845,57,128,548,00,41,03,02,F4,4D,EB
34403,,6298,296,05-08-2017 10:58:13,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:59:11,22.34756,44.70049,0.256,,,1,401663498.01,22.34756,44.70049,22.34756,44.70049,56,3,1,4,0,-128,663498,1053,7759,142,99,540,01,2B,A7,8D,11,5E,98
34418,,6298,484,05-08-2017 10:58:53,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:56:52,22.37568,44.68856,0.172,,,3,401663929.84,22.37568,44.68856,22.37568,44.68856,66,3,1,4,0,-129,663929.8,221,845,57,128,548,12,CA,09,E7,8F,D9,B5
34418,,6298,484,05-08-2017 10:59:57,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:56:52,22.37568,44.68856,0.172,,,3,401663929.84,22.37568,44.68856,22.37568,44.68856,66,3,1,4,0,-129,663929.8,221,845,57,128,548,1B,07,3F,3B,E7,A0,F8
34403,,6298,296,05-08-2017 11:00:11,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:59:11,22.34756,44.70049,0.256,,,1,401663498.01,22.34756,44.70049,22.34756,44.70049,56,3,1,4,0,-128,663498,1053,7759,142,99,540,03,06,6E,6B,D3,DD,06
34400,,6298,420,05-08-2017 11:00:52,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 11:01:51,22.34115,44.69766,0.169,,,2,401663663.93,22.34115,44.69766,22.34115,44.69766,56,3,1,5,0,-123,663663.9,309,666,143,86,206,00,01,ED,EC,EB,B1,32
34400,,6298,420,05-08-2017 11:01:50,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 11:01:51,22.34115,44.69766,0.169,,,2,401663663.93,22.34115,44.69766,22.34115,44.69766,56,3,1,5,0,-123,663663.9,309,666,143,86,206,01,31,25,15,9C,22,B1
34403,,6298,296,05-08-2017 11:02:13,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:59:11,22.34756,44.70049,0.256,,,1,401663498.01,22.34756,44.70049,22.34756,44.70049,56,3,1,4,0,-128,663498,1053,7759,142,99,540,01,2B,AB,81,18,71,EF
34400,,6298,420,05-08-2017 11:02:52,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 11:01:51,22.34115,44.69766,0.169,,,2,401663663.93,22.34115,44.69766,22.34115,44.69766,56,3,1,5,0,-123,663663.9,309,666,143,86,206,02,CC,2A,,,,
34407,,6298,0,05-08-2017 11:02:53,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 11:02:52,22.32331,44.69576,0.390,,,B,401663924.33,22.32331,44.69576,22.32331,44.69576,8,3,1,1,0,-130,663924.3,4118,9093,1864,80,5224,02,4D,2B,E4,E5,F6,A1
34406,,6298,0,05-08-2017 11:03:08,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 11:03:08,22.4348,44.70253,0.275,,,B,401663986.04,22.4348,44.70253,22.4348,44.70253,8,3,1,1,0,-129,663986,2780,7091,1089,87,5894,02,CA,2C,E4,B2,D3,B6
34403,,6298,296,05-08-2017 11:03:09,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:59:11,22.34756,44.70049,0.256,,,1,401663498.01,22.34756,44.70049,22.34756,44.70049,56,3,1,4,0,-128,663498,1053,7759,142,99,540,02,C9,2E,,,,
34400,,6298,420,05-08-2017 11:04:48,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 11:01:51,22.34115,44.69766,0.169,,,2,401663663.93,22.34115,44.69766,22.34115,44.69766,56,3,1,5,0,-123,663663.9,309,666,143,86,206,00,01,10,11,98,7B,CA
34418,,6298,484,05-08-2017 11:04:57,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 10:56:52,22.37568,44.68856,0.172,,,3,401663929.84,22.37568,44.68856,22.37568,44.68856,66,3,1,4,0,-129,663929.8,221,845,57,128,548,00,01,68,2C,E3,70,47
34400,,6298,420,05-08-2017 11:07:52,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,05-08-2017 11:01:51,22.34115,44.69766,0.169,,,2,401663663.93,22.34115,44.69766,22.34115,44.69766,56,3,1,5,0,-123,663663.9,309,666,143,86,206,03,07,43,07,0F,C2,F0
34407,,6298,0,06-08-2017 07:02:43,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:02:43,21.53562,44.62723,0.230,,,B,401663935.29,21.53562,44.62723,21.53562,44.62723,0,3,1,1,0,-129,663935.3,6574,15123,2857,90,18595,00,01,7D,7C,85,5D,7B
34406,,6298,54,06-08-2017 07:02:52,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:03:19,22.22158,44.70903,0.521,,,B,401663996.36,22.22158,44.70903,22.22158,44.70903,0,3,1,2,0,-127,663996.4,5177,23867,1123,44,10726,00,01,3B,3A,8D,26,F9
34406,,6298,54,06-08-2017 07:03:46,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:03:19,22.22158,44.70903,0.521,,,B,401663996.36,22.22158,44.70903,22.22158,44.70903,0,3,1,2,0,-127,663996.4,5177,23867,1123,44,10726,01,33,66,56,AA,D7,3A
34418,,6298,427,06-08-2017 07:52:59,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:54:35,22.32027,44.65213,0.358,,,2,401664023.01,22.32027,44.65213,22.32027,44.65213,50,3,1,5,0,-121,664023,379,469,305,134,308,02,C8,5B,D1,CC,44,5C
34418,,6298,427,06-08-2017 07:54:06,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:54:35,22.32027,44.65213,0.358,,,2,401664023.01,22.32027,44.65213,22.32027,44.65213,50,3,1,5,0,-121,664023,379,469,305,134,308,03,07,54,50,F0,68,FE
34400,,6298,176,06-08-2017 07:54:19,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:54:46,22.31058,44.65316,0.302,,,0,401663751.78,22.31058,44.65316,22.31058,44.65316,40,3,1,4,2,-119,663751.8,1575,10554,234,106,594,03,07,58,5C,B0,37,F1
34407,,6298,305,06-08-2017 07:54:41,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:55:13,22.31391,44.6488,0.414,,,2,401663973.06,22.31391,44.6488,34.7084,42.19159,60,2,1,4,0,-121,663973.1,304,790,116,86,366,00,01,E7,E6,87,5C,47
34403,,6298,304,06-08-2017 07:54:53,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:55:54,22.31818,44.64828,0.425,,,A,401663631.63,22.31818,44.64828,22.31818,44.64828,0,3,1,3,0,-124,663631.6,314,974,100,91,293,04,01,21,20,A4,09,21
34406,,6298,298,06-08-2017 07:54:53,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:55:23,22.31352,44.64809,0.388,,,A,401664002.91,22.31352,44.64809,22.31352,44.64809,8,3,1,3,0,-123,664002.9,619,1355,282,67,427,00,01,6B,6A,DC,95,8E
34418,,6298,427,06-08-2017 07:55:06,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:54:35,22.32027,44.65213,0.358,,,2,401664023.01,22.32027,44.65213,22.32027,44.65213,50,3,1,5,0,-121,664023,379,469,305,134,308,00,11,85,84,E0,59,1C
34400,,6298,176,06-08-2017 07:55:15,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:54:46,22.31058,44.65316,0.302,,,0,401663751.78,22.31058,44.65316,22.31058,44.65316,40,3,1,4,2,-119,663751.8,1575,10554,234,106,594,00,01,49,48,E8,61,4B
34407,,6298,305,06-08-2017 07:55:45,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:55:13,22.31391,44.6488,0.414,,,2,401663973.06,22.31391,44.6488,34.7084,42.19159,60,2,1,4,0,-121,663973.1,304,790,116,86,366,01,31,77,47,99,09,A2
34406,,6298,298,06-08-2017 07:55:54,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:55:23,22.31352,44.64809,0.388,,,A,401664002.91,22.31352,44.64809,22.31352,44.64809,8,3,1,3,0,-123,664002.9,619,1355,282,67,427,01,31,9A,AA,D7,2B,36
34400,,6298,176,06-08-2017 07:56:19,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:54:46,22.31058,44.65316,0.302,,,0,401663751.78,22.31058,44.65316,22.31058,44.65316,40,3,1,4,2,-119,663751.8,1575,10554,234,106,594,01,31,7B,4B,67,67,16
34407,,6298,305,06-08-2017 07:56:44,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:55:13,22.31391,44.6488,0.414,,,2,401663973.06,22.31391,44.6488,34.7084,42.19159,60,2,1,4,0,-121,663973.1,304,790,116,86,366,02,CA,1A,D2,B1,68,31
34403,,6298,304,06-08-2017 07:56:55,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:55:54,22.31818,44.64828,0.425,,,A,401663631.63,22.31818,44.64828,22.31818,44.64828,0,3,1,3,0,-124,663631.6,314,974,100,91,293,02,C7,1B,DE,F1,93,5B
34400,,6298,176,06-08-2017 07:57:15,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:54:46,22.31058,44.65316,0.302,,,0,401663751.78,22.31058,44.65316,22.31058,44.65316,40,3,1,4,2,-119,663751.8,1575,10554,234,106,594,02,CA,13,D3,E8,11,00
34407,,6298,246,06-08-2017 07:58:40,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:00:29,22.31167,44.6765,0.253,,,1,401663959.98,22.31167,44.6765,22.31167,44.6765,46,3,1,4,0,-122,663960,920,1212,697,151,407,00,01,FB,FA,EE,30,68
34418,,6298,427,06-08-2017 07:59:02,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:54:35,22.32027,44.65213,0.358,,,2,401664023.01,22.32027,44.65213,22.32027,44.65213,50,3,1,5,0,-121,664023,379,469,305,134,308,00,01,A1,A0,B9,ED,47
34407,,6298,305,06-08-2017 07:59:46,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:55:13,22.31391,44.6488,0.414,,,2,401663973.06,22.31391,44.6488,34.7084,42.19159,60,2,1,4,0,-121,663973.1,304,790,116,86,366,01,31,7B,4B,9A,9E,8C
34407,,6298,246,06-08-2017 07:59:46,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:00:29,22.31167,44.6765,0.253,,,1,401663959.98,22.31167,44.6765,22.31167,44.6765,46,3,1,4,0,-122,663960,920,1212,697,151,407,01,31,7B,4B,A9,B8,F4
34406,,6298,298,06-08-2017 07:59:51,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:55:23,22.31352,44.64809,0.388,,,A,401664002.91,22.31352,44.64809,22.31352,44.64809,8,3,1,3,0,-123,664002.9,619,1355,282,67,427,01,31,9E,AE,9B,41,6C
34406,,6298,122,06-08-2017 07:59:51,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:00:52,22.31886,44.66974,0.103,,,A,401663996.27,22.31886,44.66974,22.31886,44.66974,6,3,1,3,0,-124,663996.3,1645,3023,895,159,858,01,31,9E,AE,84,EB,85
34403,,6298,304,06-08-2017 07:59:57,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:55:54,22.31818,44.64828,0.425,,,A,401663631.63,22.31818,44.64828,22.31818,44.64828,0,3,1,3,0,-124,663631.6,314,974,100,91,293,01,2C,05,28,93,9D,2B
34403,,6298,181,06-08-2017 07:59:57,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:01:26,22.31079,44.67801,0.239,,,0,401663619.15,22.31079,44.67801,22.31079,44.67801,46,3,1,4,0,-123,663619.2,2186,3863,1236,27,577,01,2C,05,28,BA,75,66
34418,,6298,427,06-08-2017 08:00:06,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 07:54:35,22.32027,44.65213,0.358,,,2,401664023.01,22.32027,44.65213,22.32027,44.65213,50,3,1,5,0,-121,664023,379,469,305,134,308,01,31,DB,EB,84,04,B7
34418,,6298,178,06-08-2017 08:00:06,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:01:23,22.31018,44.67042,0.122,,,A,401664014.06,22.31018,44.67042,22.31018,44.67042,6,3,1,3,0,-122,664014.1,735,1752,308,37,711,01,31,DB,EB,8C,63,EF
34400,,6298,0,06-08-2017 08:00:19,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:00:18,22.31047,44.65299,0.302,,,B,401663751.87,22.31047,44.65299,22.31047,44.65299,6,3,1,1,0,-122,663751.9,2884,4603,1806,94,1542,01,31,7F,4F,C0,F7,69
34407,,6298,246,06-08-2017 08:00:46,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:00:29,22.31167,44.6765,0.253,,,1,401663959.98,22.31167,44.6765,22.31167,44.6765,46,3,1,4,0,-122,663960,920,1212,697,151,407,02,CA,1B,D3,E1,F4,44
34406,,6298,122,06-08-2017 08:00:55,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:00:52,22.31886,44.66974,0.103,,,A,401663996.27,22.31886,44.66974,22.31886,44.66974,6,3,1,3,0,-124,663996.3,1645,3023,895,159,858,02,C8,1B,D1,C1,7C,1D
34403,,6298,181,06-08-2017 08:00:58,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:01:26,22.31079,44.67801,0.239,,,0,401663619.15,22.31079,44.67801,22.31079,44.67801,46,3,1,4,0,-123,663619.2,2186,3863,1236,27,577,02,C7,1B,DE,F9,CD,DC
34418,,6298,178,06-08-2017 08:01:02,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:01:23,22.31018,44.67042,0.122,,,A,401664014.06,22.31018,44.67042,22.31018,44.67042,6,3,1,3,0,-122,664014.1,735,1752,308,37,711,02,C8,1B,D1,A0,B5,4E
34406,,6298,122,06-08-2017 08:01:53,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:00:52,22.31886,44.66974,0.103,,,A,401663996.27,22.31886,44.66974,22.31886,44.66974,6,3,1,3,0,-124,663996.3,1645,3023,895,159,858,03,07,54,50,A8,B1,26
34403,,6298,181,06-08-2017 08:01:55,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:01:26,22.31079,44.67801,0.239,,,0,401663619.15,22.31079,44.67801,22.31079,44.67801,46,3,1,4,0,-123,663619.2,2186,3863,1236,27,577,03,03,83,,,,
34407,,6298,246,06-08-2017 08:02:46,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:00:29,22.31167,44.6765,0.253,,,1,401663959.98,22.31167,44.6765,22.31167,44.6765,46,3,1,4,0,-122,663960,920,1212,697,151,407,00,01,01,10,E2,C0,19
34403,,6298,181,06-08-2017 08:02:58,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:01:26,22.31079,44.67801,0.239,,,0,401663619.15,22.31079,44.67801,22.31079,44.67801,46,3,1,4,0,-123,663619.2,2186,3863,1236,27,577,00,01,31,32,E8,44,80
34418,,6298,178,06-08-2017 08:03:04,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:01:23,22.31018,44.67042,0.122,,,A,401664014.06,22.31018,44.67042,22.31018,44.67042,6,3,1,3,0,-122,664014.1,735,1752,308,37,711,00,01,AD,AC,D2,69,EF
34418,,6298,360,06-08-2017 08:40:08,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:47,22.38157,44.69838,0.219,,,2,401664005.38,22.38157,44.69838,22.38157,44.69838,58,3,1,5,0,-121,664005.4,390,846,179,87,216,01,32,03,30,A5,7D,23
34400,,6298,420,06-08-2017 08:40:19,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:58,22.37935,44.69605,0.220,,,3,401663720.81,22.37935,44.69605,22.37935,44.69605,58,3,1,6,3,-117,663720.8,202,480,84,95,219,01,31,A7,97,DB,B3,9A
34407,,6298,420,06-08-2017 08:41:48,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:47,22.36851,44.69009,0.118,,,1,401663955.64,22.36851,44.69009,22.36851,44.69009,48,3,1,4,0,-121,663955.6,668,1697,262,94,246,03,07,54,50,82,55,53
34418,,6298,360,06-08-2017 08:42:08,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:47,22.38157,44.69838,0.219,,,2,401664005.38,22.38157,44.69838,22.38157,44.69838,58,3,1,5,0,-121,664005.4,390,846,179,87,216,03,07,54,50,91,21,70
34400,,6298,420,06-08-2017 08:42:21,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:58,22.37935,44.69605,0.220,,,3,401663720.81,22.37935,44.69605,22.37935,44.69605,58,3,1,6,3,-117,663720.8,202,480,84,95,219,03,07,59,5D,F5,67,38
34418,,6298,360,06-08-2017 08:43:08,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:47,22.38157,44.69838,0.219,,,2,401664005.38,22.38157,44.69838,22.38157,44.69838,58,3,1,5,0,-121,664005.4,390,846,179,87,216,00,01,97,96,CE,2D,4A
34400,,6298,420,06-08-2017 08:43:17,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:58,22.37935,44.69605,0.220,,,3,401663720.81,22.37935,44.69605,22.37935,44.69605,58,3,1,6,3,-117,663720.8,202,480,84,95,219,00,01,65,46,A2,E8,80
34407,,6298,420,06-08-2017 08:43:48,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:47,22.36851,44.69009,0.118,,,1,401663955.64,22.36851,44.69009,22.36851,44.69009,48,3,1,4,0,-121,663955.6,668,1697,262,94,246,01,31,A7,97,20,06,55
34406,,6298,300,06-08-2017 08:43:57,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:43:56,22.33529,44.69879,0.218,,,1,401663988.73,22.33529,44.69879,22.33529,44.69879,58,3,1,5,0,-123,663988.7,656,6866,62,99,795,01,71,CA,FA,A4,97,85
34403,,6298,241,06-08-2017 08:43:59,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:43:59,22.32187,44.69823,0.476,,,1,401663590.39,22.32187,44.69823,22.32187,44.69823,58,3,1,5,0,-120,663590.4,1068,11572,98,96,1097,01,2C,31,1C,D5,09,D9
34400,,6298,420,06-08-2017 08:44:21,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:58,22.37935,44.69605,0.220,,,3,401663720.81,22.37935,44.69605,22.37935,44.69605,58,3,1,6,3,-117,663720.8,202,480,84,95,219,09,31,AB,9B,E9,83,B3
34407,,6298,420,06-08-2017 08:44:46,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:47,22.36851,44.69009,0.118,,,1,401663955.64,22.36851,44.69009,22.36851,44.69009,48,3,1,4,0,-121,663955.6,668,1697,262,94,246,02,CC,1C,D0,78,78,7C
34403,,6298,241,06-08-2017 08:44:57,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:43:59,22.32187,44.69823,0.476,,,1,401663590.39,22.32187,44.69823,22.32187,44.69823,58,3,1,5,0,-120,663590.4,1068,11572,98,96,1097,02,C8,1F,D5,F0,06,0D
34406,,6298,300,06-08-2017 08:44:57,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:43:56,22.33529,44.69879,0.218,,,1,401663988.73,22.33529,44.69879,22.33529,44.69879,58,3,1,5,0,-123,663988.7,656,6866,62,99,795,02,C9,1E,D5,FE,6B,21
34418,,6298,360,06-08-2017 08:45:08,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:47,22.38157,44.69838,0.219,,,2,401664005.38,22.38157,44.69838,22.38157,44.69838,58,3,1,5,0,-121,664005.4,390,846,179,87,216,02,C8,1E,D4,C3,3D,CB
34403,,6298,241,06-08-2017 08:46:00,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:43:59,22.32187,44.69823,0.476,,,1,401663590.39,22.32187,44.69823,22.32187,44.69823,58,3,1,5,0,-120,663590.4,1068,11572,98,96,1097,03,06,86,81,61,AD,50
34418,,6298,360,06-08-2017 08:46:08,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:47,22.38157,44.69838,0.219,,,2,401664005.38,22.38157,44.69838,22.38157,44.69838,58,3,1,5,0,-121,664005.4,390,846,179,87,216,03,07,54,50,85,C6,98
34400,,6298,420,06-08-2017 08:46:21,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:58,22.37935,44.69605,0.220,,,3,401663720.81,22.37935,44.69605,22.37935,44.69605,58,3,1,6,3,-117,663720.8,202,480,84,95,219,03,07,59,5D,8A,60,00
34403,,6298,241,06-08-2017 08:46:54,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:43:59,22.32187,44.69823,0.476,,,1,401663590.39,22.32187,44.69823,22.32187,44.69823,58,3,1,5,0,-120,663590.4,1068,11572,98,96,1097,00,01,AB,AA,F1,14,B8
34406,,6298,300,06-08-2017 08:46:57,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:43:56,22.33529,44.69879,0.218,,,1,401663988.73,22.33529,44.69879,22.33529,44.69879,58,3,1,5,0,-123,663988.7,656,6866,62,99,795,00,01,5A,5B,CF,71,76
34400,,6298,420,06-08-2017 08:47:19,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,06-08-2017 08:41:58,22.37935,44.69605,0.220,,,3,401663720.81,22.37935,44.69605,22.37935,44.69605,58,3,1,6,3,-117,663720.8,202,480,84,95,219,00,01,82,83,A7,C5,3C
